"id";"medIncome_EMP";"medIncome_OUV";"medIncome_INT";"medIncome_ART";"medIncome_CAD";"avgIncome_EMP";"avgIncome_OUV";"avgIncome_INT";"avgIncome_ART";"avgIncome_CAD";"stdIncome_EMP";"stdIncome_OUV";"stdIncome_INT";"stdIncome_ART";"stdIncome_CAD";"share_EMP";"share_OUV";"share_INT";"share_ART";"share_CAD";"distribution";"optgaussian";"optlognormal"
"78310";10717.1386582231;13710.6308397896;18273.3201639826;19016.8629040263;20208.9205224674;25147.9359566922;13784.2053851275;19492.4527225835;20816.3955137427;21639.2070228336;53383.1907854629;1429.92631963698;7238.08501007175;9267.64591927077;8284.14631973355;0.190446650124069;0.0663771712158809;0.297146401985112;0.212779156327543;0.233250620347395;"lognormal";-3.6296532735678e-11;-3.32869600183659e-11
"78311";19634.8943955398;20725.5625645627;21544.4396687163;22276.0109326371;23189.2028955908;38071.0668467839;33743.9985523216;40718.3617874337;26079.7264819361;24013.098242729;63242.9614119676;43355.7356965972;65301.7622886215;15877.9207951324;6457.73155935707;0.127759482863764;0.257714355409196;0.0326869130381754;0.294670081717283;0.287169166971582;"lognormal";-1.9528281115795e-12;-1.55407427996919e-12
"78314";15583.6753652377;16485.0124583788;16539.7016862134;21602.959501977;27589.6790372048;15583.6753652377;16485.0124583788;16539.7016862134;21602.959501977;27589.6790372048;5815.74767852948;1539.86186967231;6738.32508307541;1211.30333647294;3097.42172989632;0.283647523016221;0.0420868040333187;0.352038579570364;0.10872424375274;0.213502849627356;"gaussian";-7.19954952797166e-12;-4.83170742342638e-11
"78321";18984.5273234264;28067.7698202646;28469.4267316687;35363.2595053478;45979.9539620263;18984.5273234264;28067.7698202646;28469.4267316687;35363.2595053478;45979.9539620263;7100.14315132282;1273.06706151544;7837.69229608844;5064.22519008953;2382.24800828082;0.374250299880048;0.0707716913234706;0.290683726509396;0.183926429428229;0.0803678528588565;"gaussian";-1.25640341369729e-12;-2.45967965839651e-11
"78322";20629.6229378092;32714.8304842215;35374.3188803979;48876.7772387272;50474.1924726287;20629.6229378092;32714.8304842215;35374.3188803979;48876.7772387272;50474.1924726287;8173.16692179626;6088.3216993912;7037.50820448858;5533.64940624786;6098.59642255286;0.44273127753304;0.0553807426054122;0.274386406544997;0.0717432347388295;0.155758338577722;"gaussian";-6.43050443048024e-13;-5.75751187207063e-12
"78327";13759.9468845373;21120.1896376833;21996.7658838232;26247.8616467245;32682.1937395241;13759.9468845373;21120.1896376833;21996.7658838232;26247.8616467245;32682.1937395241;5931.9748369145;4540.4819438166;660.773694046572;4890.23211422052;6107.33904208999;0.276540652511652;0.312273433454169;0.0647332988089073;0.141895390989125;0.204557224236147;"gaussian";-3.65974671764055e-12;-9.83746587496556e-11
"78335";8776.26476862669;15799.361295813;16459.2169694033;18760.3617796465;20644.6624865366;8776.26476862669;15799.361295813;16459.2169694033;18760.3617796465;20644.6624865366;4498.11073865994;7829.83633207574;695.047209746625;2281.7610980445;7359.04372103308;0.246837077201136;0.318357862122386;0.0799122127549703;0.0286599535243997;0.326232894397108;"gaussian";-1.02268068353082e-12;-3.71652459613857e-12
"78350";20129.8472950274;20815.0825847696;22657.4497854449;35089.887762605;36091.5966117878;29059.9525338065;30602.6614542776;55993.9248444967;40576.2038023221;37383.8874001159;30256.6078406849;32981.8647102186;126544.385372677;23560.282615887;10093.2194828745;0.230589803398867;0.166611129623459;0.0639786737754082;0.466844385204932;0.0719760079973342;"lognormal";-1.12372287916563e-11;-1.00864092478167e-11
"78354";17319.1768086184;18385.6619364165;20603.4899982973;21177.9283499111;28725.9193213987;17319.1768086184;18385.6619364165;20603.4899982973;21177.9283499111;28725.9193213987;8076.5286967775;578.789587833854;7471.28704239338;7628.71043725675;3784.67466539284;0.301549463647199;0.0218514104092173;0.213349225268176;0.329360349622567;0.133889551052841;"gaussian";-3.09183409276575e-12;-3.51169344640651e-11
"78356";15324.0460971911;21389.14108423;23308.4354568704;25534.4421347853;34020.4471890216;15324.0460971911;21389.14108423;23308.4354568704;25534.4421347853;34020.4471890216;7704.99933131549;7567.63602703184;5747.00743825752;110.240121651441;6127.48444848129;0.312446535500428;0.263259195893926;0.121685201026518;0.0248075278015398;0.277801539777588;"gaussian";-7.128642081052e-13;-7.70077982058281e-12
"78358";23612.555857629;23704.9995211605;23858.117613547;25762.6571202857;29417.9293286317;35213.6941187555;36761.7054717536;43278.7763204523;41062.6579376004;31543.2122206731;38958.7014293072;43574.3245453875;65501.5230224319;50965.0715623307;12204.7457377423;0.0555607345949473;0.0549081756315839;0.167800876293465;0.246201174606134;0.47552903887387;"lognormal";-4.43069755372762e-12;-1.40159837889279e-12
"78361";5693.22014014655;8901.5888301334;10688.4533936957;18040.2053862764;21887.1271293208;5693.22014014655;8901.5888301334;10688.4533936957;18040.2053862764;21887.1271293208;3146.79693671625;5754.21744729925;6388.38781694293;7676.27512164851;4895.50289923591;0.221479128350889;0.326311096249234;0.106726857270245;0.315387616340634;0.0300953017889985;"gaussian";-1.31683295672136e-11;-1.44571389130022e-11
"78362";10227.0262305329;13841.6731652834;18183.0947076162;21900.0270439853;24243.4247215929;10227.0262305329;13841.6731652834;18183.0947076162;21900.0270439853;24243.4247215929;6221.017956077;7112.59598609099;746.387532755163;7357.88212028853;5024.15486274526;0.314955281331371;0.266727046303634;0.0261519302615193;0.279180346428167;0.112985395675309;"gaussian";-1.23366212891177e-11;-2.46925731099034e-11
"78367";26412.5020447424;30211.3943392234;31938.991604505;36891.4467153315;41049.4386779649;26547.2674179543;71052.2705413355;34016.7396109288;233255.394184232;58637.6818193509;2685.1743074152;151245.177919477;12467.92531949;1456252.99954513;59813.6528519838;0.0426136363636364;0.0823863636363636;0.502840909090909;0.119318181818182;0.252840909090909;"lognormal";-6.00345248868968e-12;-1.90749720401334e-12
"78372";17192.9400304555;28551.5351667911;33417.8219972246;45198.462436202;45708.4218398193;17192.9400304555;28551.5351667911;33417.8219972246;45198.462436202;45708.4218398193;6992.98387773516;7646.98667050265;8935.87521378096;4415.9015163813;4964.944393687;0.38920245398773;0.284662576687117;0.207730061349693;0.0717791411042945;0.0466257668711656;"gaussian";-3.95901511682664e-12;-4.77056918255003e-12
"78380";14751.0801823164;20339.1811220752;26767.5002635177;39834.3962805118;39834.4508071191;14751.0801823164;20339.1811220752;26767.5002635177;39834.3962805118;39834.4508071191;6602.7591157682;7808.96998537107;6072.15164732372;5312.75389882205;4628.29045685143;0.235251538183134;0.277596815056098;0.263843648208469;0.159971045964531;0.0633369525877669;"gaussian";-1.82378348253758e-12;-7.34287463081886e-12
"78382";14308.7008648131;23127.5723876049;23230.4265073501;33539.677336537;35104.0531837168;14308.7008648131;23127.5723876049;23230.4265073501;33539.677336537;35104.0531837168;6438.35031399356;8234.93237784605;3822.40493222864;5179.79728132991;5285.02265339772;0.286387187941592;0.23551577955723;0.25341497880358;0.0659444182760245;0.158737635421573;"gaussian";-4.86333849840618e-12;-1.3191560086437e-11
"78383";15110.4042070823;21113.5018376836;26727.649204172;28008.8373229809;36936.3331754737;15110.4042070823;21113.5018376836;26727.649204172;28008.8373229809;36936.3331754737;9594.44841076055;5867.59102597127;7525.23595669953;1109.9242594537;4652.79126846941;0.31420161883738;0.301377062966467;0.235046778093136;0.0265951855355829;0.122779354567434;"gaussian";-7.4389476198986e-12;-1.42865477689517e-11
"78396";18352.3219741318;30469.560818523;40202.6809811855;41340.8061332007;52320.2707411487;18352.3219741318;30469.560818523;40202.6809811855;41340.8061332007;52320.2707411487;7293.59002476266;4281.74305057681;2087.22954919362;2896.65561481188;4644.6865852876;0.384431546602936;0.194605667463298;0.112666439057699;0.0505291908501195;0.257767156025947;"gaussian";-1.53272126262613e-11;-2.64521320335292e-11
"78397";21575.8236502791;26314.7116770795;33038.4207663107;38403.4509419561;46607.0402642348;21575.8236502791;26314.7116770795;33038.4207663107;38403.4509419561;46607.0402642348;8626.09293113703;5351.13573844339;6308.28260068803;5947.61611377172;2110.60893254099;0.383647798742138;0.205031446540881;0.0666666666666667;0.286792452830189;0.0578616352201258;"gaussian";-2.91212336988727e-12;-5.99739468340606e-12
"78401";14168.8714510053;14824.0186075419;15681.8025427014;21481.0595408231;25662.7182233036;14168.8714510053;14824.0186075419;15681.8025427014;21481.0595408231;25662.7182233036;391.90526792407;7907.18038411438;6966.39102055132;1399.69180890918;7130.01813705266;0.300509337860781;0.318336162988115;0.147707979626486;0.033106960950764;0.200339558573854;"gaussian";-1.08873793201335e-11;-2.7040400165293e-11
"78402";17417.3811509198;20444.2251196418;21523.5600092866;25916.4542752993;33250.4070368766;17417.3811509198;20444.2251196418;21523.5600092866;25916.4542752993;33250.4070368766;8588.11641551473;5872.02511351012;6847.77774030773;1528.33502376019;5651.88878742829;0.310747663551402;0.212616822429907;0.271028037383178;0.0397196261682243;0.16588785046729;"gaussian";-2.00720967417465e-11;-2.9446333526857e-11
"78418";18669.7818922715;19685.1565190724;21057.848508722;24705.3807040867;27430.3599917154;27018.3204917715;32793.8397224678;28059.0629683123;30970.5890812847;28909.3900507009;28263.4969408708;43694.3910729915;24709.353479946;23413.1350699332;9620.62705830628;0.102750595080666;0.0404654853213436;0.231816979635017;0.275191748214758;0.349775191748215;"lognormal";-2.04255433628563e-12;-2.03069738302921e-12
"78420";14718.8916872601;24289.5752305718;29352.3254626372;31662.2240613042;44020.9448301868;14718.8916872601;24289.5752305718;29352.3254626372;31662.2240613042;44020.9448301868;6061.58271737562;8748.17338562234;3006.06429779861;3920.99526051699;7160.80163711478;0.282783882783883;0.335531135531136;0.0871794871794872;0.0871794871794872;0.207326007326007;"gaussian";-2.9813941300818e-12;-1.72138739192676e-11
"78423";17061.3973757988;24660.2955583462;26030.8184175473;28279.8689096968;37613.3961334575;17061.3973757988;24660.2955583462;26030.8184175473;28279.8689096968;37613.3961334575;8623.71485324857;7124.55150878176;5506.42863437507;6224.06498104303;6465.47592150238;0.359355262493052;0.312263149916629;0.0209691273811328;0.073366681825072;0.234045778384114;"gaussian";-1.193858331969e-12;-1.75022702040682e-12
"78431";19108.3514366184;21298.3667500698;21697.884823206;30888.1498371168;33060.3280481954;48042.0641841978;41058.4779332017;21814.6593131884;33885.0171164811;37232.9433397146;110821.716919919;67669.5521406432;2266.27320139798;15284.3556524757;19287.7363624486;0.127640036730946;0.0661157024793388;0.0835629017447199;0.449035812672176;0.273645546372819;"lognormal";-2.14739659677984e-11;-1.40506561891684e-11
"78440";6578.02712097764;12273.2369347513;12948.3673874289;16160.1234127432;24601.5061549097;6578.02712097764;12273.2369347513;12948.3673874289;16160.1234127432;24601.5061549097;2952.91322483122;7292.88796199858;7938.86645920575;1293.22266712785;4694.12674483657;0.22374651810585;0.356406685236769;0.31908077994429;0.0277855153203343;0.0729805013927577;"gaussian";-3.45738418214308e-12;-1.49336169635126e-11
"78442";16339.0971820245;25791.4009196969;29934.297838271;34865.1171739107;44423.5636627581;16339.0971820245;25791.4009196969;29934.297838271;34865.1171739107;44423.5636627581;6937.00598295213;7792.23279124146;1873.38999498723;5519.15110213317;6469.15271157421;0.301756587202008;0.334378920953576;0.0702634880803011;0.19573400250941;0.0978670012547051;"gaussian";-1.06274823647848e-11;-1.66786091171462e-11
"78455";22764.3765723544;29942.4283744552;39192.3327313093;43260.2897193535;56001.6060577669;22764.3765723544;29942.4283744552;39192.3327313093;43260.2897193535;56001.6060577669;9843.93311999391;3491.35536843062;6395.98039834209;3964.2731867182;5659.47378883872;0.483488569009314;0.0510866497318656;0.239909681061248;0.0578605701383009;0.167654530059272;"gaussian";-3.20128537069968e-12;-7.41159962144206e-12
"78465";15600.7989855463;23711.9492085823;24584.656431006;35654.0870510441;36937.3330577705;15600.7989855463;23711.9492085823;24584.656431006;35654.0870510441;36937.3330577705;6764.77676866647;7984.36892056638;3159.80451431404;3292.39702367727;3731.33283308325;0.281598513011152;0.263011152416357;0.270446096654275;0.0743494423791822;0.110594795539033;"gaussian";-1.78208622587106e-11;-3.97586786048695e-11
"78466";21161.5146648853;28166.31821431;28979.3248228886;29824.8820182764;32606.8982620964;21308.2376597333;83517.7118303555;31669.2284028969;51447.2218547362;35368.0597372795;2513.56278642284;233135.454191419;13958.1479874338;72311.1534520511;14860.1134004478;0.0599444223898372;0.272727272727273;0.420801905518063;0.107979356887654;0.138547042477173;"lognormal";-1.83363950695935e-11;-8.27116246022716e-12
"78481";13386.8076834896;22879.2450771914;26648.571653141;28953.9743083326;40798.9119740328;13386.8076834896;22879.2450771914;26648.571653141;28953.9743083326;40798.9119740328;7108.07289095207;6497.09486546241;5030.56439184727;4821.53241080707;8218.40588688551;0.311385634233316;0.280056036678553;0.10303107488538;0.0416454406520632;0.263881813550688;"gaussian";-1.35149394909668e-12;-4.30248393583864e-12
"78486";18878.3408123875;21018.1827158984;27255.9215643319;28111.5783785326;33791.7001694165;18878.3408123875;21018.1827158984;27255.9215643319;28111.5783785326;33791.7001694165;7898.46822730233;8212.88675006974;624.99757937875;7890.77446372392;6024.33073652461;0.293301858955444;0.283859545588669;0.0581292416642077;0.231631749778696;0.133077604012983;"gaussian";-6.49545665263075e-12;-1.61381470644974e-11
"78490";12040.4934585796;15778.1443843561;17661.4811616215;26828.6235049762;29161.146999741;12040.4934585796;15778.1443843561;17661.4811616215;26828.6235049762;29161.146999741;9042.12594401857;2925.10081063978;7767.30043297359;7356.42724681837;7479.54795049266;0.292347741857368;0.030451628526456;0.328974452112847;0.15274246276789;0.19548371473544;"gaussian";-1.49626740272588e-12;-4.54768465531161e-12
"78498";11488.2730470747;17134.2510698587;20935.0947608054;22819.7744438052;33021.7291174084;11488.2730470747;17134.2510698587;20935.0947608054;22819.7744438052;33021.7291174084;6391.75308127701;7554.6673052609;3619.40824492276;4983.16293616593;5624.48013076186;0.3146345398806;0.271984080030119;0.0266229226052816;0.170386704673802;0.216371752810197;"gaussian";-4.7053291425569e-13;-7.88046296266572e-13
"78501";15202.5730514529;17901.7369365856;20956.3595551683;21705.6331891431;28585.6582081363;15202.5730514529;17901.7369365856;20956.3595551683;21705.6331891431;28585.6582081363;6763.65973530261;7916.71499281187;2606.02957432354;1266.34901538858;6684.70855760924;0.291666666666667;0.273049645390071;0.118794326241135;0.0567375886524823;0.259751773049645;"gaussian";-6.54867910513545e-12;-2.20248867360255e-11
"78502";19805.3020339082;19992.6431181528;20622.0461493815;21371.1920857701;25028.3367508242;19908.0561093545;29451.8873498959;30028.1834499625;29525.5488369267;26160.844917755;2030.5571649119;31858.8624634573;31782.9110242718;28145.5067486272;7958.46922633357;0.0416047548291233;0.258543833580981;0.114413075780089;0.277860326894502;0.307578008915305;"lognormal";-2.74824845991698e-11;-2.2873574139449e-11
"78517";17558.0858166104;18023.4004818375;20394.2867252784;21618.6671743298;24220.0586093389;33760.1011931348;29308.4704321686;22727.1246290154;23248.3519113227;25300.9163912074;55443.0029543503;37582.475613968;11176.9867895903;9195.5701692958;7642.57891748239;0.26843025103273;0.026930409914204;0.282809024467747;0.256196377502383;0.165633937082936;"lognormal";-6.01225949894815e-12;-5.50880975526202e-12
"78524";21821.093654843;36196.1629184129;47264.0761712287;52505.5238078344;54689.2937528372;21821.093654843;36196.1629184129;47264.0761712287;52505.5238078344;54689.2937528372;9940.97209243751;5448.09536929873;4001.16943409078;8306.33351399656;7848.30233813902;0.461270062805304;0.256803907885555;0.052337752965806;0.0614096301465457;0.16817864619679;"gaussian";-7.6882503192627e-12;-1.46907293158639e-11
"78531";11026.7399524301;15848.0248473436;18755.212892741;26304.4398278147;28442.1899500489;11026.7399524301;15848.0248473436;18755.212892741;26304.4398278147;28442.1899500489;3856.61618575454;7618.6724999249;2950.81674574316;5763.08435794711;4464.29116220772;0.257293354943274;0.134927066450567;0.268638573743922;0.306726094003241;0.0324149108589951;"gaussian";-2.68779923486251e-12;-2.019375513017e-11
"78537";14659.1747362361;21342.0338567134;22913.324470177;24430.8014240292;24448.6912746917;20554.8918999648;34320.6286618104;24745.6173033812;28730.4856480477;24979.4631081217;20203.754691766;43223.0346300783;10092.0600507091;17779.5709963055;5233.21544429928;0.140646976090014;0.0752461322081575;0.233473980309423;0.252461322081575;0.29817158931083;"lognormal";-1.20029708881676e-11;-9.73427229069785e-12
"78545";14458.2805289189;14840.1600042513;19028.5531599635;23091.9987844613;31814.5785459029;14458.2805289189;14840.1600042513;19028.5531599635;23091.9987844613;31814.5785459029;7940.56090823651;7881.70733764651;2579.98131181183;5367.38710744857;7372.38170584491;0.24399906781636;0.322768585411326;0.0251689582847821;0.144488464227453;0.263574924260079;"gaussian";-7.55991624536196e-13;-1.06215138278894e-12
"78551";15660.111293002;21961.1556095787;27747.1437829877;35631.9763519063;48109.1210035979;15660.111293002;21961.1556095787;27747.1437829877;35631.9763519063;48109.1210035979;7798.81347537025;5674.39799403282;6542.66859121545;2943.60661814554;6083.08920563901;0.379049408971759;0.0410999554874128;0.258865423611455;0.0776991938275879;0.243286018101785;"gaussian";-1.70579345683191e-12;-2.79550129046807e-12
"78571";31009.2854511542;32711.3107716843;37201.698814784;37308.1215735902;38063.2349563136;49657.8910545335;56160.620452633;73301.1977989873;39931.9022678389;65609.0286802973;62110.9429520894;78375.6742529447;124447.368432563;15237.0741811785;92112.1349874049;0.206728425158459;0.0862993661628474;0.116040955631399;0.551925889809849;0.0390053632374451;"lognormal";-2.40677203887726e-11;-9.58930462830135e-13
"78575";21125.0161729564;31160.9886548654;31261.0446706562;42995.7667353823;47174.0315637119;21125.0161729564;31160.9886548654;31261.0446706562;42995.7667353823;47174.0315637119;8591.37249632827;5727.62352356783;6149.28818672427;7533.47323870599;4172.50570703493;0.451947324180443;0.0840571588680303;0.174838890445503;0.24992995236761;0.0392266741384141;"gaussian";-1.24806863327279e-11;-1.33152510922493e-11
"78586";10310.6267281196;14305.5210626235;14725.7402840126;16433.8938803899;21898.4311950787;18430.2526545432;23933.8480302325;24156.9770138767;20062.4761499068;22591.7923139967;27306.388270556;32102.5567331713;31414.3498749107;14048.7400900802;5729.93532253378;0.0386972441703604;0.172133359028715;0.270071304682983;0.323646174600116;0.195451917517826;"lognormal";-3.16743060816165e-12;-2.30227321921966e-12
"78591";16268.1700698232;17195.837333428;21598.2624446457;27243.6508067995;30052.2075197896;16268.1700698232;17195.837333428;21598.2624446457;27243.6508067995;30052.2075197896;2378.78284654303;7771.83290886698;518.334060619491;7556.27300744496;5391.37797598709;0.197492163009404;0.322884012539185;0.0543364681295716;0.273772204806688;0.151515151515152;"gaussian";-3.2868437439518e-11;-1.33581864158191e-10
"78621";6793.82458734512;9765.84323513508;11835.4934630543;16198.8072780818;18450.3589117676;6793.82458734512;9765.84323513508;11835.4934630543;16198.8072780818;18450.3589117676;3632.02723352611;471.505503669381;6812.02492880821;5709.32267969847;5712.25908917189;0.323392422662496;0.0239833159541189;0.389224887035106;0.0611748348974626;0.202224539450817;"gaussian";-1.85875289451489e-11;-3.93889403603128e-11
"78624";16209.1703526836;21744.5878796959;22794.4874973772;23479.7249824815;25141.016635762;26938.3945412073;33108.9092165508;25041.9177824556;25340.9277044727;26408.2173778907;35758.0006610978;38016.1038153384;11390.9549944545;10287.9331669134;8489.65551576084;0.116037580352728;0.249217075984836;0.0542277896818856;0.28152299324213;0.298994560738421;"lognormal";-5.02648630371646e-12;-4.78060289628559e-12
"78638";18932.4919925711;19537.9658923067;19762.225315692;22373.8855386823;23474.8820754687;36311.290658052;32212.6866047196;32495.6896045256;24960.8667094673;24992.1925454452;59427.2295094304;42225.4916025906;42416.9304686842;12345.3934983731;9129.80643142772;0.0651408450704225;0.144366197183099;0.251760563380282;0.230633802816901;0.308098591549296;"lognormal";-5.5416144986265e-12;-4.48839194817774e-12
"78640";18607.529356337;19979.201764461;24671.1221937576;28106.7751010239;34731.7971558035;18607.529356337;19979.201764461;24671.1221937576;28106.7751010239;34731.7971558035;9442.64546814571;6192.10181799777;5302.63032156218;1563.51249883692;7585.85789471998;0.313462104127856;0.277772330620649;0.0900088243945485;0.0311795274046475;0.287577213452299;"gaussian";-3.61055108909248e-12;-7.43629685124936e-12
"78642";16370.0307049283;17400.7043272456;20576.9622820269;28570.2570227975;35178.3309106809;16370.0307049283;17400.7043272456;20576.9622820269;28570.2570227975;35178.3309106809;8643.15026643892;745.113558395956;5042.27652977832;5828.98023301876;6875.41081917489;0.290481607887751;0.0279357856149665;0.311338642396663;0.115914549361648;0.254329414738971;"gaussian";-1.58757163468348e-11;-2.95335409008634e-11
"78643";13332.2287544162;14219.8747815212;28786.9880187082;28869.1296112307;41687.8343799471;13332.2287544162;14219.8747815212;28786.9880187082;28869.1296112307;41687.8343799471;7522.474169956;7672.89554651516;6555.73980935272;4236.69816822541;4831.9738209796;0.244219977553311;0.273400673400673;0.260157126823793;0.0473625140291807;0.174859708193042;"gaussian";-1.61936983508342e-12;-7.11350772186431e-12
"78644";8202.71619924857;9471.13943501998;16203.9378566435;17835.7632398193;22622.7848274803;8202.71619924857;9471.13943501998;16203.9378566435;17835.7632398193;22622.7848274803;4003.23548610409;7410.27291423805;6665.20312234533;2013.67902897157;5868.21763235667;0.289105691056911;0.360975609756098;0.023739837398374;0.087479674796748;0.23869918699187;"gaussian";-8.01568836263508e-12;-6.43043670771596e-11
"78646";16783.3069101572;22106.4826089889;26482.550918147;33820.6341974288;44554.8094819337;16783.3069101572;22106.4826089889;26482.550918147;33820.6341974288;44554.8094819337;7999.76132307947;5774.96768598258;6280.01601874828;3224.63004399836;8127.4862100333;0.40919959573052;0.0358172899154485;0.231789385461089;0.0654965858949392;0.257697142998003;"gaussian";-4.31075888955923e-13;-8.52454492764317e-13
"78650";24262.8546730166;31929.9445768616;32004.1588036043;32487.2854456831;32656.4558678382;24416.1115265096;85284.0442203438;36265.5708501138;52150.1851754049;79938.4321004382;2748.62333215706;211223.990108872;19327.6457715894;65485.8623421782;178605.045210301;0.0450785773366419;0.213675213675214;0.529638819961401;0.0645161290322581;0.147091259994486;"lognormal";-1.02359836517305e-11;-1.02074763062252e-12
"78672";22990.2731993897;40029.6022486918;49212.381541683;54543.7702610817;70415.7755040553;22990.2731993897;40029.6022486918;49212.381541683;54543.7702610817;70415.7755040553;9876.75025980334;5876.60605492541;4015.90435010819;8099.80281854514;3976.30684163822;0.477334542157752;0.228921124206709;0.0757026291931097;0.153218495013599;0.0648232094288305;"gaussian";-1.1924585812911e-12;-5.50809399655979e-12
"78674";17734.3109823243;20558.4459793387;27766.2346591503;31112.9664257202;38921.7136629024;17734.3109823243;20558.4459793387;27766.2346591503;31112.9664257202;38921.7136629024;9387.63916694144;4997.98242389628;7887.0100983959;1885.65560163391;5886.02383870692;0.286062576188541;0.279357984559122;0.302316131653799;0.0316944331572531;0.100568874441284;"gaussian";-2.91730096609123e-12;-6.5652627128785e-12
"78683";21696.8952064026;24208.9753913413;33129.2114415465;36011.1910360793;41251.2441833315;21696.8952064026;24208.9753913413;33129.2114415465;36011.1910360793;41251.2441833315;8819.2826732232;4679.25277694389;1785.11439708512;5447.78503382388;5357.11582867282;0.375;0.288690476190476;0.101190476190476;0.0505952380952381;0.18452380952381;"gaussian";-3.25768918512529e-12;-4.66403816128731e-11
"78686";21641.8383552134;23509.826117605;32969.355624944;45354.9370143563;47064.9354563653;21641.8383552134;23509.826117605;32969.355624944;45354.9370143563;47064.9354563653;9650.36776964366;2498.32896985114;6719.49486640096;5386.25668439269;5671.15036071837;0.470302099334357;0.0408346134152586;0.269073220686124;0.0558115719406042;0.163978494623656;"gaussian";-2.55104954575211e-12;-3.25295022716716e-12
"78688";22709.8828080437;32327.1518356524;38088.6084251876;44067.0534947046;46442.8338021973;22709.8828080437;32327.1518356524;38088.6084251876;44067.0534947046;46442.8338021973;9059.80040529863;7638.45211727865;1659.80139451424;4976.09842884406;5085.92825563322;0.482563619227144;0.271127866792334;0.0508953817153629;0.0373861137291863;0.158027018535972;"gaussian";-2.27728087776267e-12;-1.06412184360644e-11
"91016";11928.575968581;14401.5562213283;16901.1244828234;16993.7524096733;17715.0856187239;11988.414307837;65471.7963166771;17871.4626571965;17930.1086761611;25110.3615270739;1202.3092043439;290355.287409973;6142.20855103012;6033.58342579746;25225.3879287147;0.0515970515970516;0.0786240786240786;0.242628992628993;0.318796068796069;0.308353808353808;"lognormal";-2.59827392450231e-11;-2.41560073115224e-11
"91021";8502.30229379237;12005.6519420296;18753.4418523014;24884.7222254574;25731.0173689723;8502.30229379237;12005.6519420296;18753.4418523014;24884.7222254574;25731.0173689723;8009.91341625154;8754.05274815857;1676.78969494998;6941.22719621658;6610.59386104345;0.281062724730324;0.286256492209349;0.0389532560926888;0.221733919296844;0.171993607670795;"gaussian";-2.52452330863096e-12;-1.13971659745573e-11
"91027";13915.7458974338;14077.2312256015;15058.6173838427;17520.1566622617;22253.7494922034;26154.6753410372;15088.3133467674;27998.5378793389;20433.1798306276;22560.4502245189;41622.3419752124;5820.38497471412;43887.2859551632;12262.9489917169;3758.45882266117;0.237956487956488;0.040986790986791;0.25977725977726;0.328995078995079;0.132284382284382;"lognormal";-7.72804047107108e-12;-5.56936965602832e-12
"91044";16644.7254096046;22584.0131489573;31096.8139947391;37132.9200197959;42868.4786839304;16644.7254096046;22584.0131489573;31096.8139947391;37132.9200197959;42868.4786839304;8542.37604373328;4249.97453237815;4122.18783796407;6954.9403312557;4722.98302437256;0.263271939328277;0.332069339111593;0.224268689057421;0.107258938244854;0.0731310942578548;"gaussian";-1.59188931380532e-12;-4.81948731936786e-12
"91045";15780.2735816079;20579.5651392203;20917.4599202853;21745.0112466665;22101.1028087316;22475.1857932954;23175.5819525838;21276.3030730494;30464.8041619785;32312.4206968872;22793.3372453866;12002.253058242;3957.88967242866;29892.8909947834;34462.7454757187;0.0350974930362117;0.286072423398329;0.326740947075209;0.146239554317549;0.205849582172702;"lognormal";-4.50172466453386e-12;-4.22923425786818e-12
"91064";17059.4681908637;25710.8594484925;32918.8506952673;38231.7163263261;48928.1634582579;17059.4681908637;25710.8594484925;32918.8506952673;38231.7163263261;48928.1634582579;8478.4516389519;7325.08989414573;6769.56738628447;2240.22868365049;8914.75713796914;0.309421841541756;0.205567451820128;0.211277658815132;0.0428265524625268;0.230906495360457;"gaussian";-2.63872710651629e-12;-8.00078121138514e-12
"91085";18032.3806335145;22797.7568458863;23012.7229721382;28120.8453314908;35583.1098559687;18032.3806335145;22797.7568458863;23012.7229721382;28120.8453314908;35583.1098559687;7971.48138481822;6974.7589349414;5891.56600599186;1805.33404679415;5490.24805335892;0.381057268722467;0.255506607929515;0.127753303964758;0.0572687224669604;0.1784140969163;"gaussian";-2.21950336708603e-11;-3.8863281803169e-11
"91086";18271.1504687558;18538.1420425479;22532.6297285279;24787.5886832843;36235.4264548893;18271.1504687558;18538.1420425479;22532.6297285279;24787.5886832843;36235.4264548893;816.117582601098;8841.02865765664;6374.59433445917;6846.11977114881;4878.96812234316;0.039105019149365;0.349123160653094;0.20802257609353;0.268091110663173;0.135658133440839;"gaussian";-1.44638674276911e-12;-6.90306381274405e-12
"91097";15785.7173101284;19219.2200947421;22743.1667574595;24223.397602083;37102.6927363631;15785.7173101284;19219.2200947421;22743.1667574595;24223.397602083;37102.6927363631;8874.38947523943;688.677395748693;5335.93081790373;7928.55172036896;5229.73894105988;0.339028776978417;0.0260791366906475;0.308153477218225;0.214028776978417;0.112709832134293;"gaussian";-8.02899103168651e-12;-2.4116336996864e-11
"91099";16950.5579991821;22230.6893869061;23094.4945339642;26974.97647086;30563.7997016223;16950.5579991821;22230.6893869061;23094.4945339642;26974.97647086;30563.7997016223;2581.62967427283;7868.03836193487;570.429926733374;2371.58040244217;4925.74993183754;0.210664911125741;0.294930875576037;0.312705727452271;0.0394996708360764;0.142198815009875;"gaussian";-5.37525211209532e-11;-1.41353569858152e-10
